Node;X (ft);Y (ft);Z (ft);Support
 3432;45.00;32.00;7.00;
 3433;45.00;32.00;6.00;
 3434;45.00;32.00;5.00;
 3435;45.00;32.00;4.00;
 3436;45.00;32.00;3.00;
 3437;45.00;32.00;2.00;
 3438;45.00;32.00;1.00;
 3439;44.00;32.00;11.00;
 3440;44.00;32.00;10.00;
 3441;44.00;32.00;9.00;
 3442;44.00;32.00;8.00;
 3443;44.00;32.00;7.00;
 3444;44.00;32.00;6.00;
 3445;44.00;32.00;5.00;
 3446;44.00;32.00;4.00;
 3447;44.00;32.00;3.00;
 3448;44.00;32.00;2.00;
 3449;44.00;32.00;1.00;
 3450;43.00;32.00;11.00;
 3451;43.00;32.00;10.00;
 3452;43.00;32.00;9.00;
 3453;43.00;32.00;8.00;
 3454;43.00;32.00;7.00;
 3455;43.00;32.00;6.00;
 3456;43.00;32.00;5.00;
 3457;43.00;32.00;4.00;
 3458;43.00;32.00;3.00;
 3459;43.00;32.00;2.00;
 3460;43.00;32.00;1.00;
 3461;42.00;32.00;11.00;
 3462;42.00;32.00;10.00;
 3463;42.00;32.00;9.00;
 3464;42.00;32.00;8.00;
 3465;42.00;32.00;7.00;
 3466;42.00;32.00;6.00;
 3467;42.00;32.00;5.00;
 3468;42.00;32.00;4.00;
 3469;42.00;32.00;3.00;
 3470;42.00;32.00;2.00;
 3471;42.00;32.00;1.00;
 3472;41.00;32.00;11.00;
 3473;41.00;32.00;10.00;
 3474;41.00;32.00;9.00;
 3475;41.00;32.00;8.00;
 3476;41.00;32.00;7.00;
 3477;41.00;32.00;6.00;
 3478;41.00;32.00;5.00;
 3479;41.00;32.00;4.00;
 3480;41.00;32.00;3.00;
 3481;41.00;32.00;2.00;
 3482;41.00;32.00;1.00;
 3483;40.00;32.00;11.00;
 3484;40.00;32.00;10.00;
 3485;40.00;32.00;9.00;
 3486;40.00;32.00;8.00;
 3487;40.00;32.00;7.00;
 3488;40.00;32.00;6.00;
 3489;40.00;32.00;5.00;
 3490;40.00;32.00;4.00;
 3491;40.00;32.00;3.00;
 3492;40.00;32.00;2.00;
 3493;40.00;32.00;1.00;
 3494;39.00;32.00;11.00;
 3495;39.00;32.00;10.00;
 3496;39.00;32.00;9.00;
 3497;39.00;32.00;8.00;
 3498;39.00;32.00;7.00;
 3499;39.00;32.00;6.00;
 3500;39.00;32.00;5.00;
 3501;39.00;32.00;4.00;
 3502;39.00;32.00;3.00;
 3503;39.00;32.00;2.00;
 3504;39.00;32.00;1.00;
 3505;38.00;32.00;11.00;
 3506;38.00;32.00;10.00;
 3507;38.00;32.00;9.00;
 3508;38.00;32.00;8.00;
 3509;38.00;32.00;7.00;
 3510;38.00;32.00;6.00;
 3511;38.00;32.00;5.00;
 3512;38.00;32.00;4.00;
 3513;38.00;32.00;3.00;
 3514;38.00;32.00;2.00;
 3515;38.00;32.00;1.00;
 3516;37.00;32.00;11.00;
 3517;37.00;32.00;10.00;
 3518;37.00;32.00;9.00;
 3519;37.00;32.00;8.00;
 3520;37.00;32.00;7.00;
 3521;37.00;32.00;6.00;
 3522;37.00;32.00;5.00;
 3523;37.00;32.00;4.00;
 3524;37.00;32.00;3.00;
 3525;37.00;32.00;2.00;
 3526;37.00;32.00;1.00;
 3527;36.00;32.00;11.00;
 3528;36.00;32.00;10.00;
 3529;36.00;32.00;9.00;
 3530;36.00;32.00;8.00;
 3531;36.00;32.00;7.00;
 3532;36.00;32.00;6.00;
 3533;36.00;32.00;5.00;
 3534;36.00;32.00;4.00;
 3535;36.00;32.00;3.00;
 3536;36.00;32.00;2.00;
 3537;36.00;32.00;1.00;
 3538;35.00;32.00;11.00;
 3539;35.00;32.00;10.00;
 3540;35.00;32.00;9.00;
 3541;35.00;32.00;8.00;
 3542;35.00;32.00;7.00;
 3543;35.00;32.00;6.00;
 3544;35.00;32.00;5.00;
 3545;35.00;32.00;4.00;
 3546;35.00;32.00;3.00;
 3547;35.00;32.00;2.00;
 3548;35.00;32.00;1.00;
 3549;34.00;32.00;11.00;
 3550;34.00;32.00;10.00;
 3551;34.00;32.00;9.00;
 3552;34.00;32.00;8.00;
 3553;34.00;32.00;7.00;
 3554;34.00;32.00;6.00;
 3555;34.00;32.00;5.00;
 3556;34.00;32.00;4.00;
 3557;34.00;32.00;3.00;
 3558;34.00;32.00;2.00;
 3559;34.00;32.00;1.00;
 3560;33.00;32.00;11.00;
 3561;33.00;32.00;10.00;
 3562;33.00;32.00;9.00;
 3563;33.00;32.00;8.00;
 3564;33.00;32.00;7.00;
 3565;33.00;32.00;6.00;
 3566;33.00;32.00;5.00;
 3567;33.00;32.00;4.00;
 3568;33.00;32.00;3.00;
 3569;33.00;32.00;2.00;
 3570;33.00;32.00;1.00;
 3571;32.00;32.00;11.00;
 3572;32.00;32.00;10.00;
 3573;32.00;32.00;9.00;
 3574;32.00;32.00;8.00;
 3575;32.00;32.00;7.00;
 3576;32.00;32.00;6.00;
 3577;32.00;32.00;5.00;
 3578;32.00;32.00;4.00;
 3579;32.00;32.00;3.00;
 3580;32.00;32.00;2.00;
 3581;32.00;32.00;1.00;
 3582;31.00;32.00;11.00;
 3583;31.00;32.00;10.00;
 3584;31.00;32.00;9.00;
 3585;31.00;32.00;8.00;
 3586;31.00;32.00;7.00;
 3587;31.00;32.00;6.00;
 3588;31.00;32.00;5.00;
 3589;31.00;32.00;4.00;
 3590;31.00;32.00;3.00;
 3591;31.00;32.00;2.00;
 3592;31.00;32.00;1.00;
 3593;30.00;32.00;11.00;
 3594;30.00;32.00;10.00;
 3595;30.00;32.00;9.00;
 3596;30.00;32.00;8.00;
 3597;30.00;32.00;7.00;
 3598;30.00;32.00;6.00;
 3599;30.00;32.00;5.00;
 3600;30.00;32.00;4.00;
 3601;30.00;32.00;3.00;
 3602;30.00;32.00;2.00;
 3603;30.00;32.00;1.00;
 3604;29.00;32.00;11.00;
 3605;29.00;32.00;10.00;
 3606;29.00;32.00;9.00;
 3607;29.00;32.00;8.00;
 3608;29.00;32.00;7.00;
 3609;29.00;32.00;6.00;
 3610;29.00;32.00;5.00;
 3611;29.00;32.00;4.00;
 3612;29.00;32.00;3.00;
 3613;29.00;32.00;2.00;
 3614;29.00;32.00;1.00;
 3615;28.00;32.00;11.00;
 3616;28.00;32.00;10.00;
 3617;28.00;32.00;9.00;
 3618;28.00;32.00;8.00;
 3619;28.00;32.00;7.00;
 3620;28.00;32.00;6.00;
 3621;28.00;32.00;5.00;
 3622;28.00;32.00;4.00;
 3623;28.00;32.00;3.00;
 3624;28.00;32.00;2.00;
 3625;28.00;32.00;1.00;
 3626;27.00;32.00;11.00;
 3627;26.00;32.00;11.00;
 3628;26.00;32.00;10.00;
 3629;27.00;32.00;10.00;
 3630;26.00;32.00;9.00;
 3631;27.00;32.00;9.00;
 3632;26.00;32.00;8.00;
 3633;27.00;32.00;8.00;
 3634;26.00;32.00;7.00;
 3635;27.00;32.00;7.00;
 3636;26.00;32.00;6.00;
 3637;27.00;32.00;6.00;
 3638;26.00;32.00;5.00;
 3639;27.00;32.00;5.00;
 3640;26.00;32.00;4.00;
 3641;27.00;32.00;4.00;
 3642;26.00;32.00;3.00;
 3643;27.00;32.00;3.00;
 3644;26.00;32.00;2.00;
 3645;27.00;32.00;2.00;
 3646;26.00;32.00;1.00;
 3647;27.00;32.00;1.00;
 3648;25.00;32.00;11.00;
 3649;25.00;32.00;10.00;
 3650;25.00;32.00;9.00;
 3651;25.00;32.00;8.00;
 3652;25.00;32.00;7.00;
 3653;25.00;32.00;6.00;
 3654;25.00;32.00;5.00;
 3655;25.00;32.00;4.00;
 3656;25.00;32.00;3.00;
 3657;25.00;32.00;2.00;
 3658;25.00;32.00;1.00;
 3659;24.00;32.00;11.00;
 3660;24.00;32.00;10.00;
 3661;24.00;32.00;9.00;
 3662;24.00;32.00;8.00;
 3663;24.00;32.00;7.00;
 3664;24.00;32.00;6.00;
 3665;24.00;32.00;5.00;
 3666;24.00;32.00;4.00;
 3667;24.00;32.00;3.00;
 3668;24.00;32.00;2.00;
 3669;24.00;32.00;1.00;
 3670;23.00;32.00;11.00;
 3671;23.00;32.00;10.00;
 3672;23.00;32.00;9.00;
 3673;23.00;32.00;8.00;
 3674;23.00;32.00;7.00;
 3675;23.00;32.00;6.00;
 3676;23.00;32.00;5.00;
 3677;23.00;32.00;4.00;
 3678;23.00;32.00;3.00;
 3679;23.00;32.00;2.00;
 3680;23.00;32.00;1.00;
 3681;22.00;32.00;11.00;
 3682;22.00;32.00;10.00;
 3683;22.00;32.00;9.00;
 3684;22.00;32.00;8.00;
 3685;22.00;32.00;7.00;
 3686;22.00;32.00;6.00;
 3687;22.00;32.00;5.00;
 3688;22.00;32.00;4.00;
 3689;22.00;32.00;3.00;
 3690;22.00;32.00;2.00;
 3691;22.00;32.00;1.00;
 3692;21.00;32.00;11.00;
 3693;21.00;32.00;10.00;
 3694;21.00;32.00;9.00;
 3695;21.00;32.00;8.00;
 3696;21.00;32.00;7.00;
 3697;21.00;32.00;6.00;
 3698;21.00;32.00;5.00;
 3699;21.00;32.00;4.00;
 3700;21.00;32.00;3.00;
 3701;21.00;32.00;2.00;
 3702;21.00;32.00;1.00;
 3703;20.00;32.00;11.00;
 3704;20.00;32.00;10.00;
 3705;20.00;32.00;9.00;
 3706;20.00;32.00;8.00;
 3707;20.00;32.00;7.00;
 3708;20.00;32.00;6.00;
 3709;20.00;32.00;5.00;
 3710;20.00;32.00;4.00;
 3711;20.00;32.00;3.00;
 3712;20.00;32.00;2.00;
 3713;20.00;32.00;1.00;
 3714;19.00;32.00;11.00;
 3715;19.00;32.00;10.00;
 3716;19.00;32.00;9.00;
 3717;19.00;32.00;8.00;
 3718;19.00;32.00;7.00;
 3719;19.00;32.00;6.00;
 3720;19.00;32.00;5.00;
 3721;19.00;32.00;4.00;
 3722;19.00;32.00;3.00;
 3723;19.00;32.00;2.00;
 3724;19.00;32.00;1.00;
 3725;18.00;32.00;11.00;
 3726;18.00;32.00;10.00;
 3727;18.00;32.00;9.00;
 3728;18.00;32.00;8.00;
 3729;18.00;32.00;7.00;
 3730;18.00;32.00;6.00;
 3731;18.00;32.00;5.00;
 3732;18.00;32.00;4.00;
 3733;18.00;32.00;3.00;
 3734;18.00;32.00;2.00;
 3735;18.00;32.00;1.00;
 3736;17.00;32.00;11.00;
 3737;17.00;32.00;10.00;
 3738;17.00;32.00;9.00;
 3739;17.00;32.00;8.00;
 3740;17.00;32.00;7.00;
 3741;17.00;32.00;6.00;
 3742;17.00;32.00;5.00;
 3743;17.00;32.00;4.00;
 3744;17.00;32.00;3.00;
 3745;17.00;32.00;2.00;
 3746;17.00;32.00;1.00;
 3747;16.00;32.00;11.00;
 3748;16.00;32.00;10.00;
 3749;16.00;32.00;9.00;
 3750;16.00;32.00;8.00;
 3751;16.00;32.00;7.00;
 3752;16.00;32.00;6.00;
 3753;16.00;32.00;5.00;
 3754;16.00;32.00;4.00;
 3755;16.00;32.00;3.00;
 3756;16.00;32.00;2.00;
 3757;16.00;32.00;1.00;
 3758;15.00;32.00;11.00;
 3759;15.00;32.00;10.00;
 3760;15.00;32.00;9.00;
 3761;15.00;32.00;8.00;
 3762;15.00;32.00;7.00;
 3763;15.00;32.00;6.00;
 3764;15.00;32.00;5.00;
 3765;15.00;32.00;4.00;
 3766;15.00;32.00;3.00;
 3767;15.00;32.00;2.00;
 3768;15.00;32.00;1.00;
 3769;14.00;32.00;11.00;
 3770;14.00;32.00;10.00;
 3771;14.00;32.00;9.00;
 3772;14.00;32.00;8.00;
 3773;14.00;32.00;7.00;
 3774;14.00;32.00;6.00;
 3775;14.00;32.00;5.00;
 3776;14.00;32.00;4.00;
 3777;14.00;32.00;3.00;
 3778;14.00;32.00;2.00;
 3779;14.00;32.00;1.00;
 3780;13.00;32.00;11.00;
 3781;13.00;32.00;10.00;
 3782;13.00;32.00;9.00;
 3783;13.00;32.00;8.00;
 3784;13.00;32.00;7.00;
 3785;13.00;32.00;6.00;
 3786;13.00;32.00;5.00;
 3787;13.00;32.00;4.00;
 3788;13.00;32.00;3.00;
 3789;13.00;32.00;2.00;
 3790;13.00;32.00;1.00;
 3791;12.00;32.00;11.00;
 3792;12.00;32.00;10.00;
 3793;12.00;32.00;9.00;
 3794;12.00;32.00;8.00;
 3795;12.00;32.00;7.00;
 3796;12.00;32.00;6.00;
 3797;12.00;32.00;5.00;
 3798;12.00;32.00;4.00;
 3799;12.00;32.00;3.00;
 3800;12.00;32.00;2.00;
 3801;12.00;32.00;1.00;
 3802;11.00;32.00;11.00;
 3803;11.00;32.00;10.00;
 3804;11.00;32.00;9.00;
 3805;11.00;32.00;8.00;
 3806;11.00;32.00;7.00;
 3807;11.00;32.00;6.00;
 3808;11.00;32.00;5.00;
 3809;11.00;32.00;4.00;
 3810;11.00;32.00;3.00;
 3811;11.00;32.00;2.00;
 3812;11.00;32.00;1.00;
 3813;10.00;32.00;11.00;
 3814;10.00;32.00;10.00;
 3815;10.00;32.00;9.00;
 3816;10.00;32.00;8.00;
 3817;10.00;32.00;7.00;
 3818;10.00;32.00;6.00;
 3819;10.00;32.00;5.00;
 3820;10.00;32.00;4.00;
 3821;10.00;32.00;3.00;
 3822;10.00;32.00;2.00;
 3823;10.00;32.00;1.00;
 3824;9.00;32.00;11.00;
 3825;9.00;32.00;10.00;
 3826;9.00;32.00;9.00;
 3827;9.00;32.00;8.00;
 3828;9.00;32.00;7.00;
 3829;9.00;32.00;6.00;
 3830;9.00;32.00;5.00;
 3831;9.00;32.00;4.00;
 3832;9.00;32.00;3.00;
 3833;9.00;32.00;2.00;
 3834;9.00;32.00;1.00;
 3835;8.00;32.00;11.00;
 3836;8.00;32.00;10.00;
 3837;8.00;32.00;9.00;
 3838;8.00;32.00;8.00;
 3839;8.00;32.00;7.00;
 3840;8.00;32.00;6.00;
 3841;8.00;32.00;5.00;
 3842;8.00;32.00;4.00;
 3843;8.00;32.00;3.00;
 3844;8.00;32.00;2.00;
 3845;8.00;32.00;1.00;
 3846;7.00;32.00;11.00;
 3847;7.00;32.00;10.00;
 3848;7.00;32.00;9.00;
 3849;7.00;32.00;8.00;
 3850;7.00;32.00;7.00;
 3851;7.00;32.00;6.00;
 3852;7.00;32.00;5.00;
 3853;7.00;32.00;4.00;
 3854;7.00;32.00;3.00;
 3855;7.00;32.00;2.00;
 3856;7.00;32.00;1.00;
 3857;6.00;32.00;11.00;
 3858;6.00;32.00;10.00;
 3859;6.00;32.00;9.00;
 3860;6.00;32.00;8.00;
 3861;6.00;32.00;7.00;
 3862;6.00;32.00;6.00;
 3863;6.00;32.00;5.00;
 3864;6.00;32.00;4.00;
 3865;6.00;32.00;3.00;
 3866;6.00;32.00;2.00;
 3867;6.00;32.00;1.00;
 3868;5.00;32.00;11.00;
 3869;5.00;32.00;10.00;
 3870;5.00;32.00;9.00;
 3871;5.00;32.00;8.00;
 3872;5.00;32.00;7.00;
 3873;5.00;32.00;6.00;
 3874;5.00;32.00;5.00;
 3875;5.00;32.00;4.00;
 3876;5.00;32.00;3.00;
 3877;5.00;32.00;2.00;
 3878;5.00;32.00;1.00;
 3879;4.00;32.00;11.00;
 3880;4.00;32.00;10.00;
 3881;4.00;32.00;9.00;
 3882;4.00;32.00;8.00;
 3883;4.00;32.00;7.00;
 3884;4.00;32.00;6.00;
 3885;4.00;32.00;5.00;
 3886;4.00;32.00;4.00;
 3887;4.00;32.00;3.00;
 3888;4.00;32.00;2.00;
 3889;4.00;32.00;1.00;
 3890;3.00;32.00;11.00;
 3891;3.00;32.00;10.00;
 3892;3.00;32.00;9.00;
 3893;3.00;32.00;8.00;
 3894;3.00;32.00;7.00;
 3895;3.00;32.00;6.00;
 3896;3.00;32.00;5.00;
 3897;3.00;32.00;4.00;
 3898;3.00;32.00;3.00;
 3899;3.00;32.00;2.00;
 3900;3.00;32.00;1.00;
 3901;2.00;32.00;11.00;
 3902;2.00;32.00;10.00;
 3903;2.00;32.00;9.00;
 3904;2.00;32.00;8.00;
 3905;2.00;32.00;7.00;
 3906;2.00;32.00;6.00;
 3907;2.00;32.00;5.00;
 3908;2.00;32.00;4.00;
 3909;2.00;32.00;3.00;
 3910;2.00;32.00;2.00;
 3911;2.00;32.00;1.00;
 3912;1.00;32.00;11.00;
 3913;1.00;32.00;10.00;
 3914;1.00;32.00;9.00;
 3915;1.00;32.00;8.00;
 3916;1.00;32.00;7.00;
 3917;1.00;32.00;6.00;
 3918;1.00;32.00;5.00;
 3919;1.00;32.00;4.00;
 3920;1.00;32.00;3.00;
 3921;1.00;32.00;2.00;
 3922;1.00;32.00;1.00;
 3975;71.01;32.00;0.0;
 3976;70.02;32.00;0.0;
 3977;68.04;32.00;0.0;
 3978;67.06;32.00;0.0;
 3979;69.03;32.00;0.0;
 3980;65.08;32.00;0.0;
 3981;64.09;32.00;0.0;
 3982;62.11;32.00;0.0;
 3983;61.12;32.00;0.0;
 3984;63.10;32.00;0.0;
 3985;66.07;32.00;0.0;
 3986;60.13;32.00;0.0;
 3988;58.16;32.00;0.0;
 3989;57.17;32.00;0.0;
 3990;56.18;32.00;0.0;
 3991;59.14;32.00;0.0;
 3992;55.19;32.00;0.0;
 3993;54.20;32.00;0.0;
 3994;52.22;32.00;0.0;
 3995;51.23;32.00;0.0;
 3996;53.21;32.00;0.0;
 3997;49.26;32.00;0.0;
 3998;48.27;32.00;0.0;
 3999;46.29;32.00;0.0;
 4000;45.30;32.00;0.0;
 4001;47.28;32.00;0.0;
 4002;50.24;32.00;0.0;
 4003;43.32;32.00;0.0;
 4004;41.34;32.00;0.0;
 4005;40.36;32.00;0.0;
 4006;42.33;32.00;0.0;
 4007;38.38;32.00;0.0;
 4008;37.39;32.00;0.0;
 4009;35.41;32.00;0.0;
 4010;34.42;32.00;0.0;
 4011;36.40;32.00;0.0;
 4012;39.37;32.00;0.0;
 4013;44.31;32.00;0.0;
 4014;33.43;32.00;0.0;
 4015;32.44;32.00;0.0;
 4021;27.50;32.00;11.00;
 4022;26.33;32.00;12.00;
 4023;25.17;32.00;12.00;
 4025;23.00;32.00;12.00;
 4026;22.00;32.00;12.00;
 4027;21.00;32.00;12.00;
 4028;20.00;32.00;12.00;
 4029;19.00;32.00;12.00;
 4030;18.00;32.00;12.00;
 4031;27.50;32.00;10.00;
 4032;27.50;32.00;9.00;
 4033;27.50;32.00;8.00;
 4034;27.50;32.00;7.00;
 4035;27.50;32.00;6.00;
 4036;17.00;32.00;12.00;
 4037;16.00;32.00;12.00;
 4038;15.00;32.00;12.00;
 4039;14.00;32.00;12.00;
 4040;12.00;32.00;12.00;
 4041;13.00;32.00;12.00;
 4042;11.00;32.00;12.00;
 4043;10.00;32.00;12.00;
 4044;9.00;32.00;12.00;
 4045;8.00;32.00;12.00;
 4046;7.00;32.00;12.00;
 4047;6.00;32.00;12.00;
 4048;5.00;32.00;12.00;
 4049;4.00;32.00;12.00;
 4050;3.00;32.00;12.00;
 4051;2.00;32.00;12.00;
 4052;1.00;32.00;12.00;
 4060;27.50;32.00;5.00;
 4061;27.50;32.00;4.00;
 4062;27.50;32.00;3.00;
 4063;31.46;32.00;0.0;
 4064;30.47;32.00;0.0;
 4065;27.50;32.00;2.00;
 4066;28.49;32.00;0.0;
 4067;29.48;32.00;0.0;
 4068;27.50;32.00;1.00;
 4069;27.50;32.00;0.0;
 4070;26.48;32.00;0.0;
 4071;25.46;32.00;0.0;
 4072;24.44;32.00;0.0;
 4073;23.43;32.00;0.0;
 4074;22.41;32.00;0.0;
 4075;21.39;32.00;0.0;
 4076;19.35;32.00;0.0;
 4077;18.33;32.00;0.0;
 4078;20.37;32.00;0.0;
 4079;17.31;32.00;0.0;
 4080;16.30;32.00;0.0;
 4081;14.26;32.00;0.0;
 4082;13.24;32.00;0.0;
 4083;15.28;32.00;0.0;
 4084;11.20;32.00;0.0;
 4085;10.19;32.00;0.0;
 4086;8.15;32.00;0.0;
 4087;7.13;32.00;0.0;
 4088;9.17;32.00;0.0;
 4089;12.22;32.00;0.0;
 4094;6.11;32.00;0.0;
 4095;4.07;32.00;0.0;
 4096;3.06;32.00;0.0;
 4097;1.02;32.00;0.0;
 4100;2.04;32.00;0.0;
 4101;5.09;32.00;0.0;
 4159;27.50;1.00;0.0;
 4160;27.50;2.00;0.0;
 4161;27.50;3.00;0.0;
 4162;27.50;4.00;0.0;
 4163;27.50;5.00;0.0;
 4164;27.50;6.00;0.0;
 4165;27.50;7.00;0.0;
 4166;27.50;8.00;0.0;
 4167;27.50;9.00;0.0;
 4168;27.50;10.00;0.0;
 4169;27.50;11.00;0.0;
 4170;27.50;12.00;0.0;
 4171;27.50;13.00;0.0;
 4172;27.50;14.00;0.0;
 4173;27.50;15.00;0.0;
 4174;27.50;16.00;0.0;
 4175;27.50;17.00;0.0;
 4176;27.50;18.00;0.0;
 4177;27.50;19.00;0.0;
 4178;27.50;20.00;0.0;
 4179;27.50;21.00;0.0;
 4180;27.50;22.00;0.0;
 4181;27.50;23.00;0.0;
 4182;27.50;24.00;0.0;
 4183;27.50;25.00;0.0;
 4184;27.50;26.00;0.0;
 4185;27.50;27.00;0.0;
 4186;27.50;28.00;0.0;
 4187;27.50;29.00;0.0;
 4188;27.50;30.00;0.0;
 4189;27.50;31.00;0.0;
 4190;27.50;1.00;1.00;
 4191;27.50;1.00;2.00;
 4192;27.50;1.00;3.00;
 4193;27.50;1.00;4.00;
 4194;27.50;1.00;5.00;
 4195;27.50;1.00;6.00;
 4196;27.50;1.00;7.00;
 4197;27.50;1.00;8.00;
 4198;27.50;1.00;9.00;
 4199;27.50;1.00;10.00;
 4200;27.50;1.00;11.00;
 4201;27.50;2.00;1.00;
 4202;27.50;2.00;2.00;
 4203;27.50;2.00;3.00;
 4204;27.50;2.00;4.00;
 4205;27.50;2.00;5.00;
 4206;27.50;2.00;6.00;
 4207;27.50;2.00;7.00;
 4208;27.50;2.00;8.00;
 4209;27.50;2.00;9.00;
 4210;27.50;2.00;10.00;
 4211;27.50;2.00;11.00;
 4212;27.50;3.00;1.00;
 4213;27.50;3.00;2.00;
 4214;27.50;3.00;3.00;
 4215;27.50;3.00;4.00;
 4216;27.50;3.00;5.00;
 4217;27.50;3.00;6.00;
 4218;27.50;3.00;7.00;
 4219;27.50;3.00;8.00;
 4220;27.50;3.00;9.00;
 4221;27.50;3.00;10.00;
 4222;27.50;3.00;11.00;
 4223;27.50;4.00;1.00;
 4224;27.50;4.00;2.00;
 4225;27.50;4.00;3.00;
 4226;27.50;4.00;4.00;
 4227;27.50;4.00;5.00;
 4228;27.50;4.00;6.00;
 4229;27.50;4.00;7.00;
 4230;27.50;4.00;8.00;
 4231;27.50;4.00;9.00;
 4232;27.50;4.00;10.00;
 4233;27.50;4.00;11.00;
 4234;27.50;5.00;1.00;
 4235;27.50;5.00;2.00;
 4236;27.50;5.00;3.00;
 4237;27.50;5.00;4.00;
 4238;27.50;5.00;5.00;
 4239;27.50;5.00;6.00;
 4240;27.50;5.00;7.00;
 4241;27.50;5.00;8.00;
 4242;27.50;5.00;9.00;
 4243;27.50;5.00;10.00;
 4244;27.50;5.00;11.00;
 4245;27.50;6.00;1.00;
 4246;27.50;6.00;2.00;
 4247;27.50;6.00;3.00;
 4248;27.50;6.00;4.00;
 4249;27.50;6.00;5.00;
 4250;27.50;6.00;6.00;
 4251;27.50;6.00;7.00;
 4252;27.50;6.00;8.00;
 4253;27.50;6.00;9.00;
 4254;27.50;6.00;10.00;
 4255;27.50;6.00;11.00;
 4256;27.50;7.00;1.00;
 4257;27.50;7.00;2.00;
 4258;27.50;7.00;3.00;
 4259;27.50;7.00;4.00;
 4260;27.50;7.00;5.00;
 4261;27.50;7.00;6.00;
 4262;27.50;7.00;7.00;
 4263;27.50;7.00;8.00;
 4264;27.50;7.00;9.00;
 4265;27.50;7.00;10.00;
 4266;27.50;7.00;11.00;
 4267;27.50;8.00;1.00;
 4268;27.50;8.00;2.00;
 4269;27.50;8.00;3.00;
 4270;27.50;8.00;4.00;
 4271;27.50;8.00;5.00;
 4272;27.50;8.00;6.00;
 4273;27.50;8.00;7.00;
 4274;27.50;8.00;8.00;
 4275;27.50;8.00;9.00;
 4276;27.50;8.00;10.00;
 4277;27.50;8.00;11.00;
 4278;27.50;9.00;1.00;
 4279;27.50;9.00;2.00;
 4280;27.50;9.00;3.00;
 4281;27.50;9.00;4.00;
 4282;27.50;9.00;5.00;
 4283;27.50;9.00;6.00;
 4284;27.50;9.00;7.00;
 4285;27.50;9.00;8.00;
 4286;27.50;9.00;9.00;
 4287;27.50;9.00;10.00;
 4288;27.50;9.00;11.00;
 4289;27.50;10.00;1.00;
 4290;27.50;10.00;2.00;
 4291;27.50;10.00;3.00;
 4292;27.50;10.00;4.00;
 4293;27.50;10.00;5.00;
 4294;27.50;10.00;6.00;
 4295;27.50;10.00;7.00;
 4296;27.50;10.00;8.00;
 4297;27.50;10.00;9.00;
 4298;27.50;10.00;10.00;
 4299;27.50;10.00;11.00;
 4300;27.50;11.00;1.00;
 4301;27.50;11.00;2.00;
 4302;27.50;11.00;3.00;
 4303;27.50;11.00;4.00;
 4304;27.50;11.00;5.00;
 4305;27.50;11.00;6.00;
 4306;27.50;11.00;7.00;
 4307;27.50;11.00;8.00;
 4308;27.50;11.00;9.00;
 4309;27.50;11.00;10.00;
 4310;27.50;11.00;11.00;
 4311;27.50;12.00;1.00;
 4312;27.50;12.00;2.00;
 4313;27.50;12.00;3.00;
 4314;27.50;12.00;4.00;
 4315;27.50;12.00;5.00;
 4316;27.50;12.00;6.00;
 4317;27.50;12.00;7.00;
 4318;27.50;12.00;8.00;
 4319;27.50;12.00;9.00;
 4320;27.50;12.00;10.00;
 4321;27.50;12.00;11.00;
 4322;27.50;13.00;1.00;
 4323;27.50;13.00;2.00;
 4324;27.50;13.00;3.00;
 4325;27.50;13.00;4.00;
 4326;27.50;13.00;5.00;
 4327;27.50;13.00;6.00;
 4328;27.50;13.00;7.00;
 4329;27.50;13.00;8.00;
 4330;27.50;13.00;9.00;
 4331;27.50;13.00;10.00;
 4332;27.50;13.00;11.00;
 4333;27.50;14.00;1.00;
 4334;27.50;14.00;2.00;
 4335;27.50;14.00;3.00;
 4336;27.50;14.00;4.00;
 4337;27.50;14.00;5.00;
 4338;27.50;14.00;6.00;
 4339;27.50;14.00;7.00;
 4340;27.50;14.00;8.00;
 4341;27.50;14.00;9.00;
 4342;27.50;14.00;10.00;
 4343;27.50;14.00;11.00;
 4344;27.50;15.00;1.00;
 4345;27.50;15.00;2.00;
 4346;27.50;15.00;3.00;
 4347;27.50;15.00;4.00;
 4348;27.50;15.00;5.00;
 4349;27.50;15.00;6.00;
 4350;27.50;15.00;7.00;
 4351;27.50;15.00;8.00;
 4352;27.50;15.00;9.00;
 4353;27.50;15.00;10.00;
 4354;27.50;15.00;11.00;
 4355;27.50;16.00;1.00;
 4356;27.50;16.00;2.00;
 4357;27.50;16.00;3.00;
 4358;27.50;16.00;4.00;
 4359;27.50;16.00;5.00;
 4360;27.50;16.00;6.00;
 4361;27.50;16.00;7.00;
 4362;27.50;16.00;8.00;
 4363;27.50;16.00;9.00;
 4364;27.50;16.00;10.00;
 4365;27.50;16.00;11.00;
 4366;27.50;17.00;1.00;
 4367;27.50;17.00;2.00;
 4368;27.50;17.00;3.00;
 4369;27.50;17.00;4.00;
 4370;27.50;17.00;5.00;
 4371;27.50;17.00;6.00;
 4372;27.50;17.00;7.00;
 4373;27.50;17.00;8.00;
 4374;27.50;17.00;9.00;
 4375;27.50;17.00;10.00;
 4376;27.50;17.00;11.00;
 4377;27.50;18.00;1.00;
 4378;27.50;18.00;2.00;
 4379;27.50;18.00;3.00;
 4380;27.50;18.00;4.00;
 4381;27.50;18.00;5.00;
 4382;27.50;18.00;6.00;
